id;address;categories;city;country;latitude;longitude;currency;menus.description;menus.name;name;postalCode;province
AVwdQ094ByjofQCxnQsO;5575 Chamblee Dunwoody Rd;Pizza Place,Gluten-free Restaurant,American Restaurant,Pizza,Restaurants,Take Out Restaurants,Take Out,Pizza Restaurants;Atlanta;US;33.950695;-84.336336;USD;Olive oil and garlic base, Roma tomatoes, onions. Topped with fresh basil, cucumbers and a sweet swirl of Thai chili sauce. Substitute curry tofu for chicken.;Thai Dye Pizza;Mellow Mushroom;30338;Atl
AVwean3xIN2L1WUf4tt5;1133 Chastain Rd N W;Restaurant;Kennesaw;US;34.0303513;-84.5830663;USD;Olive oil and garlic base, Roma tomatoes, onions. Topped with fresh basil, cucumbers and a sweet swirl of Thai chili sauce. Substitute curry tofu for chicken.;Thai Dye Pizza;Mellow Mushroom - Kennesaw;30144;GA
AVweR3ik_7pvs4fzBmaj;14205 S 50th St;Restaurant;Phoenix;US;33.317959;-111.975645;USD;Olive oil and garlic base, Roma tomatoes, onions. Topped with fresh basil, cucumbers and a sweet swirl of Thai chili sauce. Substitute curry tofu for chicken.;Thai Dye Pizza;Mellow Mushroom - Phoenix;85044;AZ
AVwcmxalkufWRAb5xCoI;20850 Sheldon Rd;American Restaurant,Pizza Place,Pizza Place and American Restaurant;Brookpark;US;41.38983786;-81.852881;USD;Olive oil, fresh garlic, basil and oregano with your choice of toppings;White Pizza;Donte's Restaurant & Pizza Shop;44142;OH
AVwdEIrn_7pvs4fz15Ex;40 West St;Pizza Place;Vernon Rockville;US;41.86777253;-72.465549;USD;Olive oil, fresh garlic, tomato sauce, basil, pepper and parmesan cheese;Classic Pizza;Stone and Paddle;6066;Rockville
AVwdEIrn_7pvs4fz15Ex;40 West St;Pizza Place;Vernon Rockville;US;41.86777253;-72.465549;USD;Olive oil, fresh garlic, tomato sauce, basil, pepper, Canadian bacon, pineapple chunks, parmesan and mozzarella cheese;Hawaiian Pizza;Stone and Paddle;6066;Rockville
AVwdEIrn_7pvs4fz15Ex;40 West St;Pizza Place;Vernon Rockville;US;41.86777253;-72.465549;USD;Olive oil, fresh garlic, tomato sauce, basil, pepper, parmesan and mozzarella cheese;Mozzarella Pizza;Stone and Paddle;6066;Rockville
AVwdEIrn_7pvs4fz15Ex;40 West St;Pizza Place;Vernon Rockville;US;41.86777253;-72.465549;USD;Olive oil, fresh garlic, tomato sauce, basil, pepper, sausage, parmesan cheese;Hot Sausage Pizza;Stone and Paddle;6066;Rockville
AVwcl691kufWRAb5w4-V;34579 Yucaipa Blvd;Pizza Place,Buffet,Wings Joint;Yucaipa;US;34.03323689;-117.0502934;USD;Olive oil, italian seasonings, garlic, tomatoes, italian sausage;Margherita Pizza;Pizza Chalet;92399;CA
AVwdLKuFIN2L1WUfs-tY;211 N Cortez;Pizza Place;Prescott;US;34.544838;-112.4684639;USD;Olive Oil, Minced Garlic, Fresh Basil and Seasoned Ricotta Cheese;White Pizza;Two Mamas Gourmet;86301;AZ
AVwcgkVj_7pvs4fzv2EZ;18607 Bothell Way N E;Restaurant;Bothell;US;47.762601;-122.208193;USD;olive oil, roasted wild mushrooms, goat cheese fried shallots;Mushroom Hunter Pizza;Tavern On The Square;98011;Queensgate
AVwcl691kufWRAb5w4-V;34579 Yucaipa Blvd;Pizza Place,Buffet,Wings Joint;Yucaipa;US;34.03323689;-117.0502934;USD;Olives, mushrooms, bell peppers, onions upon request cashews, tomatoes, artichoke hearts;Chalet Vegetarian Pizza;Pizza Chalet;92399;CA
AVwc_6qRByjofQCxkcxw;148 S Barrington Ave;American Restaurant,Bar,Bakery;Los Angeles;US;34.06456347;-118.4690173;USD;Olives, onions, capers, tomatoes;Pizza, Puttenesca;The Brentwood;90049;Brentwood
AVwckWBV_7pvs4fzwiqs;418 E Wyoming Ave;Pizza Place Juniata Park - Feltonville,Pizza Place;Philadelphia;US;40.02071;-75.11754;USD;Olives, spinach and feta cheese.;Greek Pizza;Takka Grill;19120;PA
AVwdDObh_7pvs4fz1vE8;127 Ark Rd;Pizza Place;Mount Laurel;US;39.97274886;-74.86997296;USD;On thin crust sicilian;Spicy Shrimp Bruschetta Pizza;Francesca's Pizza, Pasta and Grill;8054;Mount Laurel Township
AVwdE3CcIN2L1WUfr-Cj;344 W State St;Restaurants,Pizza Place,Pizza,Caterers,Take Out Restaurants;Eagle;US;43.695107;-116.35804;USD;One of our favorite teams, of course . . . chicken, bacon and spinach.;Cubs Pizza;Chicago Connection;83616;ID
AVwdz8znkufWRAb59dya;330 2nd Ave S;Pizza Place;Minneapolis;US;44.97927787;-93.26649718;USD;One slice of pizza, caesar salad, fountain pop;Pizza Combo;Andrea Pizza - Towle Building;55401;MN
AVwdhuvzkufWRAb56xPH;2415 Mission St;Catering,Restaurants,Pizza Place Westside;Santa Cruz;US;36.960727;-122.048748;USD;One slice of thick crust square pizza, your choice of cheese, pepperoni or mushroom and a soft drink or milk;Pizza;Sicilian Style Pizza Pie;95060;Paradise Park
AVwdPzZ5ByjofQCxnFAv;2014 Boston St S E;Take Out Restaurants,Caterers,Restaurants,Italian Restaurants,Pizza;Grand Rapids;US;42.93437;-85.6188;USD;One topping, homemade sicilian sauce or traditional sauce, and mozzarella cheese, 12 squares;Sicilian Pan Pizza Includes;Andrea's Pizza;49506;Cascade
AVwdIsuzkufWRAb52p9M;1605 Kanawha Blvd W;Pizza Place,Pizza;Charleston;US;38.36666;-81.666595;USD;Onions, b.b.q. chicken, mozzarella cheese, topped with bacon and b.b.q. sauce.;B.b.q. Madness Stuffed Pizza;Sicilia's Pizzeria;25387;WV
AVwdIsuzkufWRAb52p9M;1605 Kanawha Blvd W;Pizza Place,Pizza;Charleston;US;38.36666;-81.666595;USD;Onions, b.b.q. chicken, mozzarella cheese, topped with bacon and b.b.q. sauce.;B.b.q. Madness Stuffed Pizza;Sicilia's Pizzeria;25387;WV
AVwdIsuzkufWRAb52p9M;1605 Kanawha Blvd W;Pizza Place,Pizza;Charleston;US;38.36666;-81.666595;USD;Onions, b.b.q. chicken, mozzarella cheese, topped with bacon and b.b.q. sauce.;B.b.q. Madness Thin Crust Pizza;Sicilia's Pizzeria;25387;WV
AVwdIsuzkufWRAb52p9M;1605 Kanawha Blvd W;Pizza Place,Pizza;Charleston;US;38.36666;-81.666595;USD;Onions, b.b.q. chicken, mozzarella cheese, topped with bacon and b.b.q. sauce.;B.b.q. Madness Thin Crust Pizza;Sicilia's Pizzeria;25387;WV
AVwdplsr_7pvs4fz7-gW;3601 Main St;Pizza Place,Pizza;Weirton;US;40.399185;-80.59096;USD;Onions, b.b.q. chicken, mozzarella cheese, topped with bacon and b.b.q. sauce.;B.b.q. Madness Stuffed Pizza;Sicilia's Pizzeria;26062;WV
AVwdplsr_7pvs4fz7-gW;3601 Main St;Pizza Place,Pizza;Weirton;US;40.399185;-80.59096;USD;Onions, b.b.q. chicken, mozzarella cheese, topped with bacon and b.b.q. sauce.;B.b.q. Madness Thin Crust Pizza;Sicilia's Pizzeria;26062;WV
AVwdHoIIkufWRAb52fwj;144 Fifth Ave S;Restaurant;Nashville;US;36.159201;-86.777574;USD;onions, mushrooms, garlic, tomato, oregano, maldon sea salt;New York Strip Pizzaiola;Trattoria Il Mulino - Nashville;37203;TN
AVwdMX-NByjofQCxmfG6;505 3rd Ave;American Restaurant,American Restaurant Rose Hill;New York;US;40.74552159;-73.97801757;USD;Onions, peppers, smoked mozzarella;Pulled Pork Pizza;Cinema Cafe Restaurant;10016;Nyc
AVwdDWuaIN2L1WUfrt8G;120 N College St;Bagel Shop;Auburn;US;32.607067;-85.481735;USD;Open faced bagel, pizza sauce, mozzarella, and parmesan;Pizza Bagel;Big Blue Bagel;36830;AL
AVwchjJbByjofQCxfLsn;1042 Union Rd;Pizza Place;Buffalo;US;42.828365;-78.75513;USD;Order of 4;Pizza Logs;Brando's Pizza;14224;NY
AVwc-7OI_7pvs4fz1Boz;1203 Walnut St;Vegetarian / Vegan Restaurant,Restaurant,Bar & Grills,Caterers,Restaurants;Newton Highlands;US;42.320827;-71.205376;USD;Organic black mission figs, marinated oyster mushrooms, caramelized onions, fire roasted red peppers, mozzarella and gorgonzola cheese topped with fresh basil;Tuscan Fig and Oyster Mushroom Pizza;Walnut Grille;2461;MA
AVwebjZYIN2L1WUf42IC;607 Green Valley Rd;Pizza Place;Greensboro;US;36.08426504;-79.82945268;USD;Organic pepperoni, sweet onions, tomato sauce;Pepperoni Pomodoro Pizza;Wolfgangpuck Pizza | Bar;27408;Guilford Courthouse National
AVwefQVHkufWRAb5DZKr;807 Rockville Pike;Pizza Place;Rockville;US;39.07604301;-77.13852882;USD;Organic tomato sauce homemade roasted garlic sauce mozzarella, artichoke hearts, capers, tomatoes, basil;Provence Pizza;Fresh Pizzeria;20852;No Bethesda
AVwefQVHkufWRAb5DZKr;807 Rockville Pike;Pizza Place;Rockville;US;39.07604301;-77.13852882;USD;Organic tomato sauce, mozzarella, pepperoni, sausage, tomatoes, mushrooms, bell peppers, red onions;American Pizza;Fresh Pizzeria;20852;No Bethesda
AVwdCU5vIN2L1WUfrimP;2505 4th Ave W;Pizza Place,Italian Restaurant;Olympia;US;47.04343652;-122.9336718;USD;Organic tomato sauce, mozzarella, rosemary ham, and pineapple,;Ham and Pineapple Pizza;I.talia;98502;WA
AVwefQVHkufWRAb5DZKr;807 Rockville Pike;Pizza Place;Rockville;US;39.07604301;-77.13852882;USD;Organic tomato sauce, mozzarella, tomatoes, red onions, bell peppers, mushrooms, zucchini, black olives;California Pizza;Fresh Pizzeria;20852;No Bethesda
AVwc0UfGkufWRAb5zVuE;190 N Swift Rd;Pizza Place,Restaurant;Addison;US;41.9317;-88.0421;USD;Our backed light crust, stuffed and folded with our freshest ingredients, basted with garlic butter, sprinkled with romano cheese and parsley;Cheese Pizzarito;Casino's Pizza;60101;IL
AVwdV3yFkufWRAb545Cp;12914 Fm 1960 Rd W;Sandwich Place and New American Restaurant,wich Place,New American Restaurant;Houston;US;29.91965126;-95.6110391;USD;Our beef cheesesteak grilled with onions and spicy pepperoni, layered with plenty of melting mozzarella. topped with homemade marinara;The Pizza Steak;Texadelphia;77065;TX
AVwdEIrn_7pvs4fz15Ex;40 West St;Pizza Place;Vernon Rockville;US;41.86777253;-72.465549;USD;Our classic pizza topped with handmade meatballs;Meatball Pizza;Stone and Paddle;6066;Rockville
AVweiz5rkufWRAb5D7bH;121 Firefighters Memorial Dr;Delicatessens,Restaurants,Restaurant;Fort Montgomery;US;41.32389;-73.98722;USD;Our classic shrimp and calamari pie served fra Diavolo, Oreganata or scampi style, with melted mozzarella and herbs;Pizza Positano (large Only);Foodies;10922;NY
AVwdA3pC_7pvs4fz1WSz;15764 S Bell Rd;Pizza Place,Italian Restaurant,Sandwich Place,Pizza Place, Italian Restaurant, and Sandwich Place;Homer Glen;US;41.60302;-87.9303734;USD;Our crust is filled with sauce, cheese and spices, buttered and baked golden brown;Calabrese (pizza In A Pocket);Chesdan's Pizzeria;60491;IL
AVwd89nP_7pvs4fz-txU;20420 Haggerty Rd;Pizza Place,Bar,Pizza Place and Bar;Northville;US;42.43673068;-83.43467653;USD;Our delicious pizza rolls stuffed with spinach, feta and five cheese blend;Spinach and Feta Pizza Rolls;Aubree's Northville;48167;MI
AVwdLscCByjofQCxmXuJ;105 E Main St;Pizza Place and Italian Restaurant Downtown Bartow,Pizza Place and Italian Restaurant,Pizza Place,Italian Restaurant;Bartow;US;27.89632517;-81.84310734;USD;Our famous classic cheese pizza, just the way you like it;Neapolitan Pizza;Palace Pizza Bartow;33830;FL
AVwdLscCByjofQCxmXuJ;105 E Main St;Pizza Place and Italian Restaurant Downtown Bartow,Pizza Place and Italian Restaurant,Pizza Place,Italian Restaurant;Bartow;US;27.89632517;-81.84310734;USD;Our famous classic cheese pizza, just the way you like it;Neapolitan Pizza;Palace Pizza Bartow;33830;FL
AVwdRhGsByjofQCxnXtR;864 Cove Rd;Pizza Place,Italian Restaurant,Restaurant,Pizza Place and Italian Restaurant,Pizza Place and Italian Restaurant Cove - East Side - Shippan;Stamford;US;41.048939;-73.509254;USD;Our famous lomo saltado dish now served as pizza.;Lomo Saltado Pizza;Cove Pizza;6902;CT
AVwdRhGsByjofQCxnXtR;864 Cove Rd;Pizza Place,Italian Restaurant,Restaurant,Pizza Place and Italian Restaurant,Pizza Place and Italian Restaurant Cove - East Side - Shippan;Stamford;US;41.048939;-73.509254;USD;Our famous lomo saltado dish now served as pizza.;Lomo Saltado Pizza;Cove Pizza;6902;CT
AVwdn6-7_7pvs4fz7t38;4911 Township Line Rd;Pizza Place,American Restaurant,Italian Restaurant;Drexel Hill;US;39.9551422;-75.32272687;USD;Our famous pizza sauce and mozzarella cheese;Tony Ronis Pizza Steak;Tony Roni's Pizza Drexel Hill;19026;Drexelbrook
AVweRwuXkufWRAb5Bh1m;4261 Griffin Rd;American Restaurant;Fort Lauderdale;US;26.06309078;-80.203279;USD;Our famous wing sauce blended with homemade bleu cheese dressing topped with mozzarella cheese, hand battered chicken breast and bleu cheese crumbles.;Buffalo Chicken Pizza;Mineo's Wings, Pizza & Raw Bar;33314;Dania Beach
AVwdDO5jIN2L1WUfrsmj;5536 Torresdale Ave;Pizza Place;Philadelphia;US;40.015196;-75.064006;USD;Our fresh marinated grilled chicken breast with cheese and sauce;Grilled Chicken Pizza;Valentino Pizza I;19124;PA
AVwdDO5jIN2L1WUfrsmj;5536 Torresdale Ave;Pizza Place;Philadelphia;US;40.015196;-75.064006;USD;Our fresh marinated grilled chicken breast with cheese, bleu cheese and hot sauce;Buffalo Chicken Pizza;Valentino Pizza I;19124;PA
AVwdQch9ByjofQCxnMMS;12594 Adams Rd;Banquet Rooms,Reception Centers,Party Planners,Restaurant;Granger;US;41.753524;-86.113749;USD;Our great burger, topped with melted mozzarella, mushrooms, onions, and a marinara sauce.;When You Were A Kid Pizza Burger;Yesterday's Food Spirits;46530;IN
AVwekDwtkufWRAb5EHm_;7A Trolly Sq;Restaurant;Wilmington;US;39.757859;-75.56166;USD;Our Handmade dough, pan fried then topped with tomato sauce and mozzarella cheese.;Fried Pizza;Cantina Di Napoli;19806;DE
AVwce8Y1kufWRAb5vn8h;15950 Eureka Rd;Mexican Restaurant;Southgate;US;42.1992749;-83.216983;USD;Our Homemade Flour Tortilla And Specialty Blend Cheese, With Spinach, Tomato, Onion And Green Pepper;Vegetarian Mexican Pizza;Mexican Gardens;48195;MI
AVwctsGY_7pvs4fzyK2x;363 W 46th St;American Restaurants,Bars & Pubs,Bar, Burger Joint, and Sports Bar,Bar,Burger Joint,Sports Bar;New York;US;40.760795;-73.989928;USD;Our homemade pizza dough topped with scrambled eggs, home fries, bacon, tomato and melted smoked cheddar;House of Brews Breakfast Pizza;House of Brews;10036;Nyc
AVwdE3CcIN2L1WUfr-Cj;344 W State St;Restaurants,Pizza Place,Pizza,Caterers,Take Out Restaurants;Eagle;US;43.695107;-116.35804;USD;Our incredible pizza with loads of mozzarella, topped with chicken tossed in franks hot sauce and served with a side of ranch dressing.;Buffalo Chicken Pizza;Chicago Connection;83616;ID
AVwchFuP_7pvs4fzv8Tr;3401 Esperanza Xing;Pizza,Take Out Restaurants,Restaurants,American Restaurants,Italian Restaurants,pizza place,American Restaurant;Austin;US;30.40052;-97.72676;USD;Our legendary BBQ sauce, smoked gouda, red onions and fresh cilantro transform this original to iconic.;The Original Bbq Chicken Pizza;California Pizza Kitchen;78758;TX
AVwciCoiIN2L1WUfl-g0;109 W County Ctr;Pizza Place,Restaurants,Pizza,American Restaurants,Italian Restaurants,Take Out Restaurants;Saint Louis;US;38.60194477;-90.44655146;USD;Our legendary BBQ sauce, smoked gouda, red onions and fresh cilantro transform this original to iconic.;The Original Bbq Chicken Pizza;California Pizza Kitchen;63131;Country Life Acres
AVwcoVmmByjofQCxgb0V;440 Park Ave S;Restaurant,Pizza Place;New York;US;40.744049;-73.983838;USD;Our legendary BBQ sauce, smoked gouda, red onions and fresh cilantro transform this original to iconic.;The Original Bbq Chicken Pizza;California Pizza Kitchen - Nyc;10016;Nyc
AVwcu7Kc_7pvs4fzyXtR;11800 W Broad St;Pizza Place;Henrico;US;37.65667639;-77.61892303;USD;Our legendary BBQ sauce, smoked gouda, red onions and fresh cilantro transform this original to iconic.;The Original Bbq Chicken Pizza;California Pizza Kitchen;23233;VA
AVwdnLxHIN2L1WUfxikj;1717 Willamette Falls Dr;Bars & Clubs,Pubs,Neighborhood Bars,Sports Bars,Restaurants,Cafes,Pizza Place, American Restaurant, and Burger Joint Willamette,Bars,American Restaurants,Hamburgers & Hot Dogs,Breakfast Brunch & Lunch Restaurants,,Family Style Restaurants,Seafood Restaurants,Pizza,Taverns;West Linn;US;45.343731;-122.656528;USD;Our mini, thin crust pizza choice of three cheese, pepperoni or sausage;Pizzaetta;J. Willys Public House and Eatery;97068;Wankers Corners
AVwdLscCByjofQCxmXuJ;105 E Main St;Pizza Place and Italian Restaurant Downtown Bartow,Pizza Place and Italian Restaurant,Pizza Place,Italian Restaurant;Bartow;US;27.89632517;-81.84310734;USD;Our neapolitan pizza topped with delicious ham and pineapple;Hawaiian Pizza;Palace Pizza Bartow;33830;FL
AVwdLscCByjofQCxmXuJ;105 E Main St;Pizza Place and Italian Restaurant Downtown Bartow,Pizza Place and Italian Restaurant,Pizza Place,Italian Restaurant;Bartow;US;27.89632517;-81.84310734;USD;Our neapolitan pizza topped with delicious ham and pineapple;Hawaiian Pizza;Palace Pizza Bartow;33830;FL
AVwdLscCByjofQCxmXuJ;105 E Main St;Pizza Place and Italian Restaurant Downtown Bartow,Pizza Place and Italian Restaurant,Pizza Place,Italian Restaurant;Bartow;US;27.89632517;-81.84310734;USD;Our neapolitan pizza topped with slices of breaded eggplant sauce, ricotta and mozzarella cheese;Eggplant Ricotta Pizza;Palace Pizza Bartow;33830;FL
AVwdLscCByjofQCxmXuJ;105 E Main St;Pizza Place and Italian Restaurant Downtown Bartow,Pizza Place and Italian Restaurant,Pizza Place,Italian Restaurant;Bartow;US;27.89632517;-81.84310734;USD;Our neapolitan pizza topped with slices of breaded eggplant sauce, ricotta and mozzarella cheese;Eggplant Ricotta Pizza;Palace Pizza Bartow;33830;FL
AVwdLscCByjofQCxmXuJ;105 E Main St;Pizza Place and Italian Restaurant Downtown Bartow,Pizza Place and Italian Restaurant,Pizza Place,Italian Restaurant;Bartow;US;27.89632517;-81.84310734;USD;Our neopolitan white pizza topped with olive oil, ricotta, fresh broccoli, parsley, parmigiano and mozzarella cheese.;Ricotta Cheese and Broccoli Pizza;Palace Pizza Bartow;33830;FL
AVwdLscCByjofQCxmXuJ;105 E Main St;Pizza Place and Italian Restaurant Downtown Bartow,Pizza Place and Italian Restaurant,Pizza Place,Italian Restaurant;Bartow;US;27.89632517;-81.84310734;USD;Our neopolitan white pizza topped with olive oil, ricotta, fresh broccoli, parsley, parmigiano and mozzarella cheese.;Ricotta Cheese and Broccoli Pizza;Palace Pizza Bartow;33830;FL
AVwc0Be1kufWRAb5zSVB;2619 Red Bluff Kroger Jct;Pizza Place;Pasadena;US;29.716011;-95.200573;USD;Our original round pizza topped with pepperoni, Italian sausage, mushroom, onion, and green pepper.;Ultimate Supreme Pizza;Little Caesars Pizza;77506;TX
AVwc0Be1kufWRAb5zSVB;2619 Red Bluff Kroger Jct;Pizza Place;Pasadena;US;29.716011;-95.200573;USD;Our original round pizza topped with pepperoni, sausage and bacon.;3 Meat Treat Pizza;Little Caesars Pizza;77506;TX
AVwcuygGByjofQCxhjgl;9470 Dayton Lebanon Pike;Catering,Restaurants,Barbecue Restaurants,Delis And Delicatessens;Dayton;US;39.607085;-84.160682;USD;Our own homemade meatballs, bell peppers;Meatball Pizza;Centerville Pizza & Bbq;45458;Washington Township
AVwcfP0oIN2L1WUflfgm;623 Highland Ave;Italian Restaurant;Connellsville;US;40.02406613;-79.59280639;USD;Our pizza dough stuffed with pepperoni, cheese and seasonings deep fried to a golden brown.;Pizza Fries;The Italian Oven;15425;S Connelsvl
AVwcl3wsByjofQCxgAG7;2460 W 26th Ave;Hospices;Denver;US;39.7535;-105.017;USD;Our pizza takes longer to make than our sandwiches, please be patient;Supreme Pizza;Solamor Hospice | Denver, Co;80211;CO
AVwckTFIByjofQCxftO-;2905 Goose Creek Rd;Pizza Place;Louisville;US;38.287037;-85.57828;USD;Our sicilian pizza has a deeper square crust and it is still hand tossed, coated in our signature sauce and then smothered with mozzarella cheese;Sicilian Pizza;Spinelli's Pizza;40241;Brownsboro Farm
AVwcuygGByjofQCxhjgl;9470 Dayton Lebanon Pike;Catering,Restaurants,Barbecue Restaurants,Delis And Delicatessens;Dayton;US;39.607085;-84.160682;USD;Our signature pizza sauce, pepperoni, onion, mild peppers, loaded with mozzarella and provolone cheese;Pizza Steak;Centerville Pizza & Bbq;45458;Washington Township
AVwcsnHRIN2L1WUfn5GW;1136 Thorn Run Rd;Restaurant,Restaurants,Italian Restaurants,Pizza,Pizza Place;Coraopolis;US;40.505474;-80.207523;USD;Our special tomato sauce, sharp cheddar cheese, topped with cold lettuce, tomatoes, black olives and hot peppers, covered with special blend of provolone mozzarella cheese;Mexican Pizza;Pizza Bella;15108;Carpolis
AVwdPVYskufWRAb53yA5;4711 N Rockwood Dr;Italian Restaurant;Peoria;US;40.74551999;-89.63286271;USD;Our traditional meatball sandwich covered with melted mozzarella cheese;Pizza Burger;Avanti's Italian Restaurant;61615;IL
AVwc-YZE_7pvs4fz071n;700 S E Walton Blvd;Pizza Place;Bentonville;US;36.3352232;-94.20257335;USD;Our traditional pizza sauce topped with fresh mozzarella;Fresh Mozzarella Pizza;Johnny Brusco Pizza;72712;AR
AVwdHz2MByjofQCxluVG;441 6th Ave;Italian Restaurant,Pizza Place,Restaurants,Pizza;Dayton;US;39.11235;-84.47472;USD;Our version of a classic napoleon style pizza with fresh tomatoes and fresh basil;Pizza Margarita;Buona Vita Pizzeria;41074;KY
AVwckTFIByjofQCxftO-;2905 Goose Creek Rd;Pizza Place;Louisville;US;38.287037;-85.57828;USD;Our white pizza offers a break from the traditional pizza. it starts off with our own hand tossed dough, covered in aglio e olio sauce, then topped with mozzarella and ricotta cheese;White Pizza;Spinelli's Pizza;40241;Brownsboro Farm
AVwckxgwIN2L1WUfmfvP;12274 Rockville Pike;Italian Restaurants,Caterers,Pizza,Restaurants,Italian Restaurant;Rockville;US;39.057884;-77.12069;USD;Our white pizza with cubes of chicken with bbq sauce;Bbq Chicken Pizza;Mamma Lucia;20852;No Bethesda
AVwd55YkkufWRAb5-RcV;100 S 42nd St;Italian Restaurant,Seafood Restaurant,Pizza Place,Italian Restaurant, Seafood Restaurant, and Pizza Place;Grand Forks;US;47.9125021;-97.08980799;USD;Oven roasted vegetables and kalamata olives with marinara sauce topped with goat cheese and mozzarella;Roasted Vegetable and Goat Cheese Pizza;'l Bistro;58201;ND
AVwcq0Oa_7pvs4fzxrHl;1325 Us Highway 206;Sushi Restaurant,Chinese Restaurant,Chinese Restaurant and Sushi Restaurant;Skillman;US;40.404377;-74.649414;USD;Pan fried pancake topped w. seaweed salad, spicy tuna or spicy salmon;Sushi Pizza;Ya Ya Noodles Chinese Restaurant;8558;NJ
AVwdPMDTByjofQCxm9ss;3251 Prospect St N W;Restaurant,Restaurants;Washington;US;38.906107;-77.064223;USD;Pancetta and egg pizza;Pizza Rustica Con Pancetta E Uova;Caf������ Milano;20007;DC
AVwelVdlByjofQCxzlx_;75 State Route 15;Restaurant;Wharton;US;40.930761;-74.590374;USD;Pancetta, sharp provolone;Butternut Squash Pizza;Taphouse 15;7885;NJ
AVwdEIrn_7pvs4fz15Ex;40 West St;Pizza Place;Vernon Rockville;US;41.86777253;-72.465549;USD;Parmesan cheese, olive oil, fresh garlic, mozzarella cheese;White Pizza (great For Kids);Stone and Paddle;6066;Rockville
AVwdEIrn_7pvs4fz15Ex;40 West St;Pizza Place;Vernon Rockville;US;41.86777253;-72.465549;USD;Parmesan cheese, olive oil, fresh garlic, mozzarella cheese;White Pizza (great For Kids);Stone and Paddle;6066;Rockville
AVwefQVHkufWRAb5DZKr;807 Rockville Pike;Pizza Place;Rockville;US;39.07604301;-77.13852882;USD;Peanut sauce, mozzarella, spicy chicken, red onions, cilantro, carrots, fresh bean sprouts, serrano chilies;Thai Pizza;Fresh Pizzeria;20852;No Bethesda
AVweKoyn_7pvs4fzAngl;1751 Scottsville Rd;Italian Restaurant;Bowling Green;US;36.96640602;-86.434292;USD;Penne pasta with pizza sauce, pepperoni, sausage and mozzarella;Pizza Bake;Geno's Deli;42104;KY
AVweI38X_7pvs4fzAYAe;363 Roberts St;Restaurant;East Hartford;US;41.767954;-72.620425;USD;Pepper, onion, mushroom and olive;Veggie Pizza;Nolita;6108;East Htfd
AVwdKHgSByjofQCxmGAL;1202 Kingwood Dr;Take Out Restaurants,Buffet Restaurants,healthcare provider,Restaurants,hearing instrument,Pizza;Kingwood;US;30.04884;-95.23827;USD;Pepperoni and cheese in a roll served great white style;Pizza Rolls;Cici's Pizza;77339;TX
AVwczvWT_7pvs4fzzLs5;580 Forest Ave;Breakfast Spot,Caf,American Restaurant,Breakfast Spot, Caf, and American Restaurant,Café;Plymouth;US;42.36835279;-83.47133861;USD;Pepperoni and cheese, topped with pizza sauce;Pizza Omelette;Omelette & Waffle Café;48170;MI
AVwc59P_ByjofQCxjeDD;522 Saddle River Rd;Italian Restaurant,Restaurant;Saddle Brook;US;40.90908;-74.09194;USD;Pepperoni and Sausage and 2 Liter Soda;Large Pizza Cheese;Riccardo's Pizza;7663;NJ
AVwc5unF_7pvs4fz0LxW;1818 Manhattan Blvd;Restaurants,Take Out Restaurants,Fast Food Restaurants,American Restaurants,Creole & Cajun Restaurants,Restaurant,Breakfast Brunch & Lunch Restaurants,,Snack Place;Harvey;US;29.88751;-90.056046;USD;Pepperoni in marinara sauce, mozzarella cheese, chives;Pizza;The Spud Spot;70058;LA
AVwdbCjSByjofQCxo9DA;1664 Indian Hill Blvd;Pizza Place;Pomona;US;34.075314;-117.719186;USD;Pepperoni mushrooms, green pepper onions, Italian sausage, black olives;Large Supreme Pizza;Piara Pizza;91767;CA
AVwctxnpIN2L1WUfoFuY;1829 Eastgate Rd;Pizza,Italian Restaurants,Restaurants;Toledo;US;41.60682;-83.65281;USD;Pepperoni sausage mushroom and green pepper;Deluxe Pizza;Gino's Pizza;43614;OH
AVwco6DL_7pvs4fzxWaP;19065 Beach Blvd;Pizza Place;Huntington Beach;US;33.68510357;-117.9903746;USD;Pepperoni, bacon, ham, sausage, salami, mozzarella cheese and sauce;Meat Lovers Pizza;Two Brothers Pizza;92648;CA
AVweX6kd_7pvs4fzCanL;2810 Business Center Dr;Italian Restaurant;Pearland;US;29.556607;-95.39258415;USD;Pepperoni, Canadian bacon, beef, sausage, mushrooms, onions, green peppers, red bell peppers, black olives, green olives and fresh tomatoes.;Supreme Pizza;The Pizza Parlor;77584;TX
AVwdE3CcIN2L1WUfr-Cj;344 W State St;Restaurants,Pizza Place,Pizza,Caterers,Take Out Restaurants;Eagle;US;43.695107;-116.35804;USD;Pepperoni, canadian bacon, salami and italian sausage.;All Meat Pizza;Chicago Connection;83616;ID
AVwcw91rByjofQCxh8Gd;298 Racetrack Rd;Pizza Place,Pizza,Take Out Restaurants,Restaurants,Restaurant;Mcdonough;US;33.430286;-84.13417;USD;Pepperoni, cheese and sauce;Pizza Sub;Marco's Pizza;30252;GA
AVwcw91rByjofQCxh8Gd;298 Racetrack Rd;Pizza Place,Pizza,Take Out Restaurants,Restaurants,Restaurant;Mcdonough;US;33.430286;-84.13417;USD;Pepperoni, cheese and sauce;Pizza Sub;Marco's Pizza;30252;GA
